,business_id,name,city,state,stars,review_count,categories
2465,9KsA39tZn35keptkbcUeFQ,Step-N-Out Instant Shoe Repair,Goleta,CA,3.0,51,"Shoe Repair, Local Services"
2466,n81O6-nLXw30K0y-ovfpHw,Montecito Plastic Surgery - Adam D. Lowenstein MD,Santa Barbara,CA,4.5,28,"Doctors, Health & Medical, Skin Care, Plastic Surgeons, Cosmetic Surgeons, Medical Spas, Beauty & Spas"
2467,MRN0oVeSwONdZRk48bnoYQ,NEMA Roofing Solutions,Santa Barbara,CA,5.0,10,"Roofing, Home Services, Waterproofing"
2468,1g_KxyM6IYiJEYUDGK5cXg,Pedro's Smog Check,Santa Barbara,CA,4.5,24,"Financial Services, Auto Repair, Insurance, Smog Check Stations, Public Services & Government, Departments of Motor Vehicles, Automotive, Auto Insurance, Registration Services"
2469,dF9K7pYw1TMT4Th8jXh61w,Noorsher Furniture & Rugs,Santa Barbara,CA,5.0,6,"Local Services, Furniture Reupholstery, Shopping, Home & Garden, Furniture Stores, Rugs, Home Decor"
2470,VZhRxX3BzU09qK4UlXrN4g,Hugos Restaurant,Carpinteria,CA,4.5,145,"Restaurants, Asian Fusion, Breakfast & Brunch, American (Traditional)"
2471,s6odWBZl_sb83a4_rjEMNg,Arturos Barbershop,Santa Barbara,CA,4.0,23,"Hair Salons, Beauty & Spas, Men's Hair Salons, Barbers"
2472,NRV0bWbpS0GmYyjIGA4r6A,White's Pet Hospital,Santa Barbara,CA,4.0,48,"Veterinarians, Pet Sitting, Pets, Pet Services"
2473,tarvIQNXuZecIEFay9TpVw,Romanti-Ezer,Santa Barbara,CA,4.5,5,"Food Trucks, Food"
2474,-FM4CxOg4XXmX_Ebky_SiQ,Finch & Fork,Santa Barbara,CA,4.0,1405,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Nightlife, Bars"
2475,Mdn16IEoRO1xvg36-ZhakA,Seventh Dimension Dance,Santa Barbara,CA,5.0,32,"Active Life, Fitness & Instruction, Dance Studios, Aerial Fitness"
2476,7V_I4YRGEXZVSGrw3jDbDA,Inspiration Point,Santa Barbara,CA,4.5,86,"Active Life, Hiking"
2477,OSFLne37VrY__yzhGjx1xQ,Superior Fitness Center,Santa Barbara,CA,5.0,20,"Boot Camps, Trainers, Active Life, Gyms, Interval Training Gyms, Fitness & Instruction"
2478,SOJB3Kai-qY-eKZKfXZXfA,"Godfrey D Dyne, MD",Santa Barbara,CA,5.0,5,"Doctors, Family Practice, Health & Medical"
2479,N0tHzQ9RQ773B9YyEfQFzg,Cal Dermatology,Santa Barbara,CA,5.0,8,"Health & Medical, Doctors, Dermatologists, Medical Spas, Beauty & Spas"
2480,6QqJJ8cfscgU9TgLZpGEWw,Santa Barbara Behavioral Health,Goleta,CA,2.0,29,"Psychiatrists, Health & Medical, Doctors"
2481,TfVTT4FEvfLwqhnWG1mYow,Barry Family Chiropractic,Santa Barbara,CA,4.5,28,"Health & Medical, Chiropractors"
2482,1PdNNw8t1puMQ3qL-4VjtQ,The Talk Of The Town,Santa Barbara,CA,5.0,26,"Hair Loss Centers, Hair Removal, Threading Services, Shopping, Hair Salons, Nail Salons, Hair Extensions, Beauty & Spas, Eyelash Service, Wigs"
2483,DzydfquLb7JvYlx0z10mHg,Vet's Here Santa Barbara Area,Santa Barbara,CA,5.0,7,"Pets, Veterinarians"
2484,-FRHYI6doGCjIsXiKHkUqw,Deja Vu Cafe IV,Goleta,CA,2.5,102,"Restaurants, Burgers, Fast Food"
2485,W2oMXNZlcY0ZJCLA_Sn61g,Ian's Tire and Auto Repair,Santa Barbara,CA,4.5,139,"Automotive, Tires, Auto Repair, Oil Change Stations"
2486,amq_E2C8Naa-iJp4eYMK-g,Custom Built Lash,Santa Barbara,CA,5.0,7,"Hair Salons, Eyelash Service, Eyebrow Services, Beauty & Spas"
2487,javW5SlkGjEbynYd_-EfLA,The Spa at El Encanto,Santa Barbara,CA,4.0,5,"Skin Care, Beauty & Spas, Massage, Day Spas"
2488,OoCdhmCam-ZmTnaup48mDw,Launderland,Santa Barbara,CA,3.5,30,"Local Services, Laundry Services, Dry Cleaning & Laundry"
2489,UjOq8dBVNv9weHrVDqm3kQ,Hotel Milo Santa Barbara,Santa Barbara,CA,3.0,825,"Hotels, Event Planning & Services, Hotels & Travel"
2490,fqm8MD9mJycpD9Lk7szjng,Iyengar Yoga Studio of Santa Barbara,Santa Barbara,CA,3.5,5,"Yoga, Health & Medical, Fitness & Instruction, Active Life"
2491,VROk_h_PJuSHNs0xj6AQ3A,Jeff Bochsler at Guaranteed Rate,Santa Barbara,CA,5.0,21,"Banks & Credit Unions, Financial Services, Mortgage Lenders, Home Services, Real Estate, Mortgage Brokers"
2492,KRzAUYNpg2AkU1ErQGsLbw,One Carat Mani & Pedi,Santa Barbara,CA,4.5,72,"Nail Salons, Beauty & Spas"
2493,s-iUpeKVCuPd5m4OJ3HixQ,Whiskey Richards,Santa Barbara,CA,4.0,81,"Whiskey Bars, Nightlife, Karaoke, Dive Bars, Bars"
2494,bfh3U-F-TFtP1cC_ExFriQ,Banana Republic,Santa Barbara,CA,3.5,7,"Shopping, Women's Clothing, Fashion, Accessories, Men's Clothing"
2495,JTJLtrghj19HAWLlAzz7sA,Western Dental & Orthodontics,Goleta,CA,2.0,138,"Dentists, Health & Medical, Orthodontists, General Dentistry, Cosmetic Dentists"
2496,8MoqZqlNN9AXzG91_Hpc_Q,Dargan's Irish Pub & Restaurant,Santa Barbara,CA,4.0,289,"Restaurants, Bars, Irish, Nightlife, Pubs, Gastropubs"
2497,vi5xjfEhV6rnXrC_GbdhnA,El Rincon Bohemio,Santa Barbara,CA,3.5,87,"Mexican, Restaurants"
2498,RBELDcQN18caV6XblPVYnQ,Hughes Auto Body,Santa Barbara,CA,4.5,57,"Body Shops, Automotive, Auto Repair"
2499,erv0nf8sKCZyQyIu3uKpYA,Wild Heart Events,Santa Barbara,CA,5.0,23,"Event Planning & Services, Wedding Planning"
2500,00C15z0kBhppTfuBNctXtg,A & E Automotive,Goleta,CA,4.0,80,"Auto Parts & Supplies, Oil Change Stations, Auto Repair, Smog Check Stations, Automotive"
2501,92Z2WFvC86Qy3TOI-oBGVg,Fiesta Market & Deli,Carpinteria,CA,4.0,26,"Mexican, Restaurants, Grocery, Food"
2502,41VZimn5fyv3ZNYYdLT6zA,Like A Letter,Santa Barbara,CA,5.0,5,"Videographers, Professional Services, Video/Film Production, Event Planning & Services, Photographers"
2503,USTRt6TuX7cs_xRsOP9ZJw,Paradise Retreats Property Management,Santa Barbara,CA,3.0,13,"Apartments, Property Management, Home Services, Real Estate, Vacation Rentals, Hotels & Travel"
2504,DlCDhT-ovjV7hQywe0YirQ,The Cookery Catering,Santa Barbara,CA,5.0,5,"Event Planning & Services, Caterers, Custom Cakes, Food, Party & Event Planning"
2505,6ndEtmU_9voBcUCbpbV2qg,Beauty Within Holistic Healing Salon,Santa Barbara,CA,5.0,6,"Beauty & Spas, Doctors, Health & Medical, Hair Salons, Naturopathic/Holistic"
2506,YDRRBC9ykIIs4XZk4q6tvg,Santa Barbara Overhead Door,Santa Barbara,CA,4.5,32,"Contractors, Garage Door Services, Interior Design, Professional Services, Home Services"
2507,NORF647ibBQ4U-VNMgzSLg,Oakberry Açaí Bowls and Smoothies,Santa Barbara,CA,4.5,77,"Coffee & Tea, Restaurants, Cafes, Food, Acai Bowls, Juice Bars & Smoothies"
2508,KTlABGqop4Q7FzD7lSkHJQ,Santa Cruz Markets,Santa Barbara,CA,4.0,28,"Grocery, Food"
2509,b98kLc312B9vdnh0zS6dfQ,Evolation Yoga Santa Barbara,Carpinteria,CA,4.5,38,"Fitness & Instruction, Yoga, Active Life"
2510,FKvoasWkQD1ZGtNCR71_mA,Paradise Cab,Carpinteria,CA,2.5,9,"Taxis, Hotels & Travel, Transportation, Airport Shuttles"
2511,jtgBkAQuchDYgkdsebzLsQ,Old Town Coffee,Goleta,CA,4.0,300,"Coffee & Tea, Food, Bakeries, Coffee Roasteries"
2512,G2Mdyjts3zs8VKPi0jhLNQ,Cool Couriers Santa Barbara Delivery Service,Santa Barbara,CA,5.0,5,"Food Delivery Services, Personal Assistants, Professional Services, Food, Local Services, Couriers & Delivery Services"
2513,2Y0L3Hf6U-76jGvviKy5pA,El Taco Grande,Carpinteria,CA,3.0,115,"Restaurants, Mexican"
2514,hJ5iPoqbBtaTaH90Fg14yA,The Palms Barber Shop,Santa Barbara,CA,5.0,90,"Shopping, Men's Hair Salons, Barbers, Hair Salons, Beauty & Spas, Cosmetics & Beauty Supply"
2515,d_sCDjJ1OMF0QwKkHg9gBg,Linda Blue Photography,Santa Barbara,CA,5.0,6,"Photographers, Session Photography, Event Planning & Services, Event Photography"
2516,N8UuoSmGoeZY_hWoFHSTPQ,Physical Focus,Santa Barbara,CA,5.0,5,"Trainers, Active Life, Gyms, Pilates, Fitness & Instruction"
2517,WVuSLF5tLVqMGMmj5pn7mw,La Michoacana Premier,Santa Barbara,CA,4.0,30,"Food, Desserts, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt"
2518,oWk22lRtL-Wf1y8yTM7PlA,Total Relax Massage 2,Goleta,CA,4.5,12,"Massage, Beauty & Spas"
2519,_vLfidpLDYHfZ_KnFZ75Lg,Super Cucas,Isla Vista,CA,3.5,209,"Ethnic Food, Specialty Food, Local Flavor, Mexican, Restaurants, Food, Breakfast & Brunch, Fast Food, Juice Bars & Smoothies"
2520,SQdgv12hifah8Syr2scKEg,Santa Barbara City Parking Lot #10,Santa Barbara,CA,4.0,14,"Parking, Automotive"
2521,XscTpOBks1vDNUIwVsZAlA,Bottle Shop,Santa Barbara,CA,4.0,31,"Beer, Wine & Spirits, Food"
2522,P_QAD4_iMgqTaWd5On_n3g,TAP Thai Cuisine,Santa Barbara,CA,3.5,332,"Thai, Vegetarian, Noodles, Restaurants, Asian Fusion"
2523,ouQpkEJnFZzJy86ECkcTzQ,DV8 Cellars,Santa Barbara,CA,4.5,78,"Wine Tasting Room, Food, Wineries, Arts & Entertainment"
2524,q98gr9vKNcHUEkZNO7VJbQ,Goleta Airport Pet Hospital,Goleta,CA,4.0,35,"Veterinarians, Pets"
2525,Iw3lHwjwIjvfsgVOwpF_UQ,Trader Joe's,Santa Barbara,CA,4.0,47,"Grocery, Specialty Food, Food, Shopping, Florists, Flowers & Gifts"
2526,yJj_PYFEB8c0VYVAuzASPA,Malaya Images,Santa Barbara,CA,5.0,11,"Event Planning & Services, Pets, Event Photography, Pet Photography, Pet Services, Session Photography, Photographers"
2527,86d4sQtQWtvThb9WTP69TQ,E Salon,Goleta,CA,4.5,26,"Cosmetics & Beauty Supply, Makeup Artists, Blow Dry/Out Services, Beauty & Spas, Hair Removal, Shopping, Hair Stylists, Hair Salons, Waxing, Professional Services, Hair Extensions"
2528,6hGdJ6Wny1VL2QSDFqt17A,Colson's Garage,Carpinteria,CA,4.0,5,"Automotive, Auto Repair, Towing, Tires, Oil Change Stations"
2529,8CrbW0uO-wkIs8CLORE-yw,24 Hour Fitness - Santa Barbara,Santa Barbara,CA,2.5,198,"Trainers, Fitness & Instruction, Active Life, Gyms"
2530,TezyCyctP1IMPigciR262Q,Montecito Bank & Trust,Montecito,CA,3.0,6,"Financial Services, Banks & Credit Unions"
2531,qjstXewt23oCZnf86CsHXg,Aussie Moving,Santa Barbara,CA,4.5,32,"Self Storage, Movers, Local Services, Home Services"
2532,clR4TxO8xgQrifYzJQ9OJg,De La Vina Inn,Santa Barbara,CA,4.5,22,"Hotels, Vacation Rentals, Event Planning & Services, Hotels & Travel, Bed & Breakfast, Venues & Event Spaces"
2533,cbQgU7MxJvyVDROjg-w7yg,Talevi's Wine & Spirits,Santa Barbara,CA,3.5,12,"Food, Beer, Wine & Spirits"
2534,TVX2a4bVuCE2VUIkiLdZrQ,Flavor of India,Santa Barbara,CA,4.0,501,"Pakistani, Restaurants, Buffets, Seafood, Halal, Indian, Vegetarian, Vegan, Food, Salad, Desserts"
2535,gg5jIrK0cQbb3rmZHrteUw,Jersey Mike's Subs,Carpinteria,CA,2.5,15,"Fast Food, Delis, Sandwiches, Restaurants"
2536,FVu6kUpm_e8jj6pPj_DwvQ,Shell,Santa Barbara,CA,2.5,14,"Gas Stations, Automotive"
2537,KvsrrnqHNJ0Cu_cri9N0Kg,Santa Barbara Festival Ballet,Santa Barbara,CA,4.5,5,"Active Life, Local Services, Fitness & Instruction, Community Service/Non-Profit, Education, Performing Arts, Arts & Entertainment, Dance Schools, Specialty Schools, Dance Studios"
2538,M8EFauIIXwGPBEvALXThrA,Eric Krebs Auto Repair,Goleta,CA,4.0,43,"Tires, Transmission Repair, Smog Check Stations, Automotive, Body Shops, Auto Repair, Oil Change Stations"
2539,YfW_moD8KcJz2N0hsjDQww,Payless Water Heaters,Santa Barbara,CA,4.5,9,"Plumbing, Water Heater Installation/Repair, Home Services"
2540,Sp4HOjXy-LYV_4yy10L3jg,Modern Times Academy of Recreational Sciences,Santa Barbara,CA,4.5,74,"Beer Bar, Breakfast & Brunch, Vegan, Bars, Nightlife, Restaurants"
2541,C6AiAF35zwpAoK5jjm-nhA,Montecito Coffee Shop,Santa Barbara,CA,3.5,37,"Restaurants, Breakfast & Brunch, Sandwiches, Coffee & Tea, Food"
2542,U1347u2ZjguXrDTHg6MzCg,Distinctive Framing N Art,Santa Barbara,CA,4.0,7,"Shopping, Framing, Arts & Crafts, Arts & Entertainment, Home & Garden, Home Decor, Art Galleries"
2543,HnJYNGsFWzcW0NCD9vAAiw,Italian Pottery Outlet,Santa Barbara,CA,4.5,28,"Shopping, Flowers & Gifts, Outlet Stores, Gift Shops, Home Decor, Home & Garden"
2544,xk9K_s0b7olRp-pkClXvRA,St Paul Cleaners Laundry & Tailoring,Santa Barbara,CA,2.0,13,"Laundry Services, Sewing & Alterations, Local Services, Dry Cleaning & Laundry"
2545,vS77hUaSZFfoohTTvdAtnw,Thrifty Car Rental,SANTA BARBARA AP,CA,2.0,14,"Hotels & Travel, Car Rental"
2546,C8E5aOWtr68rmMfi9QcXsQ,Moving Miss Daisy,Santa Barbara,CA,5.0,6,"Real Estate, Event Planning & Services, Health & Medical, Elder Care Planning, Estate Liquidation, Senior Centers, Home Services, Active Life, Retirement Homes, Musicians, Local Services, Movers"
2547,nPFRYPMt9c25BGA4gtO4ug,Santa Barbara Shoe Repair,Santa Barbara,CA,4.0,62,"Local Services, Sewing & Alterations, Shoe Repair, Shoe Shine"
2548,pI4IEy0NxO4d1hxkhcqbWA,Hazelwood Allied Moving and Storage,Santa Barbara,CA,4.5,16,"Professional Services, Packing Services, Self Storage, Local Services, Home Services, Movers"
2549,FQDxatRz9D6tdTUL0kM1Fg,B2 Designs,Goleta,CA,5.0,9,"Professional Services, Shopping, Screen Printing/T-Shirt Printing, Graphic Design, Arts & Crafts, Embroidery & Crochet, Screen Printing, Local Services"
2550,BlCKej53pAZ11XJdBPMKTA,SB Photobooths,Santa Barbara,CA,5.0,12,"Event Photography, Event Planning & Services, Photo Booth Rentals, Photographers, Party Supplies"
2551,84q054iMZj6QenRW9L7yuw,Skin Resolutions,Santa Barbara,CA,5.0,8,"Waxing, Skin Care, Spray Tanning, Beauty & Spas, Hair Removal, Tanning"
2552,y_tQ3IPIy4E6YrGi4aP4RQ,CrossFit Santa Barbara,Goleta,CA,5.0,37,"Active Life, Gyms, Trainers, Health & Medical, Physical Therapy, Martial Arts, Fitness & Instruction"
2553,4yAdCEGxibXfOiFWtzpo3Q,Valley Barbers,Carpinteria,CA,5.0,7,"Barbers, Men's Hair Salons, Hair Salons, Beauty & Spas, Hair Stylists"
2554,LkOM4CQOGbqJYr-WL6LSrQ,Muñoz's Auto Repair,Santa Barbara,CA,5.0,15,"Automotive, Oil Change Stations, Wheel & Rim Repair, Tires, Auto Repair"
2555,R8A21qfMOeYJRufxlo350A,Percy Sales Events,Santa Barbara,CA,5.0,17,"Wedding Planning, Event Planning & Services, Party & Event Planning"
2556,Srt_8c1wZDcFSCsOTbJkiw,Brews at the Beach,Santa Barbara,CA,4.0,12,"Food, Local Flavor, Festivals, Arts & Entertainment, Beer, Wine & Spirits"
2557,Ji3_qwy36vG5_2Q4EONE_w,United Airlines,Santa Barbara,CA,2.0,17,"Airlines, Transportation, Hotels & Travel"
2558,Jal5QUGEYu7LChOT-8cbLQ,"Thomas Blake, DDS",Santa Barbara,CA,5.0,23,"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"
2559,mnBJy8BsN9pBx2jPbNVqSw,Tri-Valley Trophies & Specialties,Goleta,CA,4.0,15,"Arts & Crafts, Shopping, Trophy Shops, Fashion, Screen Printing, Embroidery & Crochet, Sporting Goods, Wholesale Stores, Engraving, Local Services, Screen Printing/T-Shirt Printing, Sports Wear"
2560,m8AFhwVg0iIWI532XP_hyw,Banc of California,Santa Barbara,CA,4.5,11,"Financial Services, Banks & Credit Unions"
2561,NvaXILECTgSCcciBG9HI3A,KRUZ 97.5 FM,Santa Barbara,CA,2.0,9,"Mass Media, Radio Stations"
2562,N0gxJ_nZ5XILLDXyRl_dTg,Shaddai,Santa Barbara,CA,5.0,6,"Customized Merchandise, Embroidery & Crochet, Advertising, Screen Printing/T-Shirt Printing, Arts & Crafts, Printing Services, Local Services, Shopping, Professional Services, Graphic Design, Screen Printing, Web Design"
2563,pGtaxpSxxpmqPs6FAR1W_A,A Piece of Cake,Santa Barbara,CA,2.0,12,"Food, Restaurants, Bakeries, Desserts"
2564,qyLw23TAfWNJMSuIJBpc8A,Costco Food Court,Goleta,CA,4.0,64,"Restaurants, Fast Food, Pizza, Food Court, Hot Dogs"
2565,jonGqssih-tDc_lDgNCkLg,REI,Santa Barbara,CA,3.5,66,"Outdoor Gear, Shoe Stores, Shopping, Fashion, Sporting Goods, Sports Wear"
2566,jwP1QeBk2faOxVTCDlzfLg,Santa Barbara Cabinet Company,Santa Barbara,CA,4.0,5,"Home Services, Interior Design, Shopping, Cabinetry, Home & Garden, Countertop Installation, Kitchen & Bath, Shutters"
2567,4IqrY1mXK65HgrrgkpE-cw,Sushi | Bar Montecito,Montecito,CA,4.5,84,"Restaurants, Nightlife, Whiskey Bars, Japanese, Bars, Sushi Bars"
2568,TzNk1TcWLZn0JCpO83hBAA,Stella Mare's,Santa Barbara,CA,4.5,477,"American (Traditional), American (New), French, Restaurants"
2569,ZodO8-m86mhbrvI0iT5TOg,Law Offices of William C Makler,Santa Barbara,CA,5.0,25,"Criminal Defense Law, DUI Law, Lawyers, Professional Services"
2570,TIcRSeC3Z9pKOboz2-UOuw,Beach Baby Nannies,Santa Barbara,CA,5.0,19,"Local Services, Home Services, Private Tutors, Education, Professional Services, Nanny Services, Event Planning & Services, Employment Agencies, Child Care & Day Care, Personal Assistants, Personal Chefs"
2571,QqXYEFrBWDuqFfnKwYaBwA,Zumiez,Santa Barbara,CA,4.0,8,"Surf Shop, Shoe Stores, Shopping, Fashion"
2572,80aPs21zSdLiYAl2W_R5PA,Econo Auto Center,Santa Barbara,CA,5.0,12,"Auto Repair, Automotive"
2573,1kVnChI4aqsPw9i2PVqkkw,Fresco Cafe,Santa Barbara,CA,4.0,278,"American (Traditional), Bakeries, Restaurants, Italian, Breakfast & Brunch, Food"
2574,xZlP6e7S2RdWu5eB-fuNKw,Motel 6,Carpinteria,CA,2.5,175,"Hotels, Event Planning & Services, Hotels & Travel"
2575,c3UA1gYc6VY7dEyS0135pQ,Tondi Gelato,Santa Barbara,CA,5.0,103,"Food, Desserts, Gelato, Caterers, Event Planning & Services, Ice Cream & Frozen Yogurt"
2576,EcJQ-fvI6ROOcKIu7XEcrQ,Get Hooked Seafood,Santa Barbara,CA,5.0,10,"Food, Specialty Food, Seafood Markets, CSA"
2577,RRGLss4hhvZZuR0N6GQlSw,Nook,Santa Barbara,CA,4.0,208,"Soul Food, Wine Tasting Room, Food, Restaurants, Arts & Entertainment, Vegan, Mexican, American (Traditional), Nightlife, Wineries, Bars"
2578,b__47_m1sdfHorAoChqjiA,Sansum Clinic Occupational Medicine,Santa Barbara,CA,2.0,5,"Occupational Therapy, Health & Medical, Doctors"
2579,yjkRM4Po1sLILI4nHYLaGA,TLC Nail Lounge,Santa Barbara,CA,3.5,172,"Beauty & Spas, Hair Removal, Nail Salons, Skin Care"
2580,3KI0WnM1_lnY4QPRtT5O8A,Pierre La Fond Market,Montecito,CA,3.5,74,"Grocery, Food"
2581,3ltmlZnGkqWKb8UBRsL1eg,MTD Transit Center,Santa Barbara,CA,2.0,13,"Public Transportation, Transportation, Hotels & Travel"
2582,2_uow6fgWjw6k4yRgW4UCA,Trimnasium,Goleta,CA,3.0,15,"Pets, Pet Services, Pet Groomers"
2583,JNc5y17gG-e208GIrDIUlA,"Mike Richardson, Realtors",Santa Barbara,CA,4.5,29,"Home Services, Property Management, Real Estate Agents, Real Estate, Real Estate Services"
2584,mY0LB3JdydIYTOtLNT2EOw,ANGL,Santa Barbara,CA,2.0,19,"Women's Clothing, Fashion, Shopping, Accessories"
2585,HtHX6grCT_5TG1ijQFZGNA,"Carin Craig, MD",Santa Barbara,CA,4.5,6,"Doctors, Health & Medical, Obstetricians & Gynecologists"
2586,5uNCvNy9L6peKeKP1RRPyg,Saigon Vietnamese Restaurant,Santa Barbara,CA,3.5,374,"Vietnamese, Restaurants, Bars, Seafood, Wine Bars, Vegetarian, Nightlife, Noodles"
2587,HPKZ2gO4yYyUYFf2uESnGQ,Crossroads Trading Co.,Santa Barbara,CA,3.0,68,"Women's Clothing, Fashion, Shopping, Used, Vintage & Consignment, Men's Clothing"
2588,HS4HIFXwZsATOf3fi86MoQ,One Hour Martinizing,Santa Barbara,CA,1.0,14,"Local Services, Dry Cleaning, Sewing & Alterations, Laundry Services, Dry Cleaning & Laundry"
2589,D27KbPeWINre8S1SClVo4g,Coleman Carpet Cleaners,Goleta,CA,3.5,9,"Carpet Cleaning, Furniture Reupholstery, Local Services"
2590,BwUWmUFKCuJ-nN9vFwMt2Q,Himalayan Kitchen,Santa Barbara,CA,4.0,361,"Restaurants, Indian, Himalayan/Nepalese"
2591,ENFJu5TAMFo8zrM2itzJUw,Yes I Do!,Santa Barbara,CA,5.0,40,"Event Planning & Services, Wedding Planning, Officiants"
2592,9lBCJA3i2UMbDY9Xp2RTcA,David Reynolds,Santa Barbara,CA,5.0,5,"Life Coach, Physical Therapy, Health & Medical, Professional Services"
2593,tBGwf7_7LR_SJUuNN7bvYQ,Harwin & Co,Goleta,CA,2.5,17,"Home Services, Property Management, Real Estate"
2594,95bWaZwiJen2epQFC31_1g,Santa Barbara Cigar & Tobacco,Santa Barbara,CA,4.5,30,"Tobacco Shops, Shopping"
2595,kzpOb196bUlnr9ncGFjfew,Officemax,Santa Barbara,CA,4.0,25,"Office Equipment, Computers, Electronics, Shopping"
2596,C9_UPkwXYx9B3fxNLkCHgA,The Coffee Bean & Tea Leaf,Santa Barbara,CA,3.0,8,"Coffee & Tea, Food"
2597,y7EeYnpMJsgeu9HtqL9lqQ,A1 Laundromutt,Santa Barbara,CA,4.0,64,"Pet Services, Pets, Pet Groomers"
2598,0P27vtNdYLy1vNu1Lc85Og,Nu-Image Nails & Spa,Santa Barbara,CA,3.0,146,"Beauty & Spas, Nail Salons"
2599,Xeb5FllH09BczAcZLfpRgw,Benefit Brow Bar at Ulta,Goleta,CA,4.0,17,"Shopping, Hair Removal, Makeup Artists, Cosmetics & Beauty Supply, Skin Care, Beauty & Spas"
2600,hcxijXzqdXvwB45vg8i0qA,Sato Stuart DDS,Santa Barbara,CA,4.0,5,"Health & Medical, Oral Surgeons, Dentists"
2601,m4kvY0viCwxqRtgOycnKVQ,Mony's Mexican Food,Santa Barbara,CA,4.5,768,"Restaurants, Mexican"
2602,2i-dwW4SoG9SA6vZgsIKjA,Campus 880,Isla Vista,CA,2.0,28,"Home Services, Real Estate, University Housing, Apartments"
2603,hXS_qTF4aFPv_A6E3V0Q2Q,Sansum Clinic Pueblo Multi-Specialty Clinic,Santa Barbara,CA,2.5,31,"Health & Medical, Medical Centers, Surgeons, Doctors, Weight Loss Centers"
2604,oD2nJg83plNM57nfaTdLKA,Wash & Fun Coin Laundry,Santa Barbara,CA,4.0,13,"Local Services, Dry Cleaning & Laundry, Laundromat, Laundry Services"
2605,aQFc29z49Ykpdq0hH7AJSQ,Menagerie,Summerland,CA,4.5,10,"Pet Stores, Pets"
2606,YREG51qk4bUoON1yR0enOg,Camino Real Marketplace,Goleta,CA,4.5,15,"Shopping Centers, Shopping, Restaurants"
2607,TwiV_HehfoXJzhZaDGY4mQ,The Plumbing Factory,Santa Barbara,CA,5.0,10,"Water Heater Installation/Repair, Hydro-jetting, Local Services, Plumbing, Home Services, Contractors"
2608,OWAKqBkNJ6Isz__E-q2LwA,EDC Auto detailing,Santa Barbara,CA,5.0,11,"Automotive, Auto Detailing"
2609,N2jrh0i71rxUNcimuXj2Eg,Exclusive DUI Defense,Santa Barbara,CA,4.5,12,"Professional Services, DUI Law, Lawyers"
2610,gUhP-qSOXBHdY46xb0qmjA,Polished Nail Spa,Goleta,CA,4.0,314,"Beauty & Spas, Hair Removal, Eyelash Service, Nail Salons, Waxing"
2611,SeneXbKmhHhPtzyTDPDnvA,Sam's To Go - Isla Vista,Isla Vista,CA,4.0,135,"Bars, American (New), Sandwiches, Nightlife, Beer Bar, Restaurants"
2612,TMGJdZYh63IQoo-ze9UF_w,All Natural Carpet Cleaning,Santa Barbara,CA,5.0,29,"Local Services, Carpet Cleaning"
2613,wb9P0ipW4ysbgNA9jIl3bg,The Nugget,Summerland,CA,4.0,178,"American (Traditional), Burgers, Restaurants, Sandwiches"
2614,0YlauUo40gWYEJqW4wdQtw,Limitless Creations,Goleta,CA,5.0,9,"Car Wash, Vehicle Wraps, Auto Detailing, Automotive"
2615,Du_-KZVmTNeoeRJzHngXHQ,Loon Point,Carpinteria,CA,4.0,12,"Parks, Active Life"
2616,Y-qMi8FQYC6-wq-4wBA54Q,Carrillo Dining Commons,Isla Vista,CA,4.0,7,"Restaurants, Italian, Asian Fusion, Breakfast & Brunch, Delis, American (New), American (Traditional)"
2617,BcUE8GGAvqDPcuoJf-ejSQ,Chocolats du Calibressan,Carpinteria,CA,5.0,63,"Specialty Food, Chocolatiers & Shops, Food, Desserts"
2618,Y1qZb6U7MQOy-IdgzScHhQ,Goleta Valley Cottage Hospital,Santa Barbara,CA,3.0,28,"Health & Medical, Hospitals, Doctors, Emergency Rooms"
2619,JPO1YUeclm1Kba98Rz7l5A,Beaver Tree Company,Santa Barbara,CA,3.5,19,"Landscape Architects, Tree Services, Landscaping, Home Services"
2620,9JHhenxdM20EqmTQba6WyA,Frequency Wine,Santa Barbara,CA,5.0,61,"Arts & Entertainment, Wineries, Food, Wine Tasting Room"
2621,3DnbXkIQMVGPYP8snj6h9Q,Twice As Nice,Carpinteria,CA,4.5,15,"Shoe Stores, Shopping, Accessories, Women's Clothing, Used, Vintage & Consignment, Thrift Stores, Department Stores, Fashion"
2622,Vug6egBQn63ejHoEUUVdKA,Tahoe Clinical Massage & Bodywork,South Lake Tahoe,CA,5.0,5,"Massage Schools, Photographers, Beauty & Spas, Shopping, Event Planning & Services, Health & Medical, Specialty Schools, Massage, Massage Therapy, Reiki, Education, Jewelry"
2623,SRTPXmkEk7lS3x8Rq0xZkA,Elite Disc Jockeys,Santa Barbara,CA,5.0,33,"Photo Booth Rentals, Party & Event Planning, DJs, Audio/Visual Equipment Rental, Event Planning & Services, Wedding Planning, Party Equipment Rentals"
2624,jiNrFnrmecdkOJFKX7tyIA,Wendy Foster - Montecito,Montecito,CA,3.0,6,"Accessories, Fashion, Jewelry, Women's Clothing, Shoe Stores, Shopping"
